routeId,geometryId,kind,routeKey,floor,image,card,sheet,cell,changed,pointsBefore,pointsAfter,turnsBefore,turnsAfter,routeLengthBefore,routeLengthAfter,clearanceBefore,clearanceAfter,redundantCollinearPointsAfter,lowAngleAlternationsAfter,visualReviewStatus,wallCrossing,unnecessaryBend,endpointIssue,reviewNotes
R00550,G0254,sameFloor,口腔科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0254.jpg,all-route-sheets/sheet-016.jpg,14,false,4,4,0,0,13.059438,13.059438,21.181,21.181,0,0,pending,,,,
R00551,G0261,sameFloor,口腔科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0261.jpg,all-route-sheets/sheet-017.jpg,5,true,30,15,2,2,40.165218,40.165218,20.375,20.375,0,0,pending,,,,
R00552,G0262,sameFloor,口腔科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0262.jpg,all-route-sheets/sheet-017.jpg,6,true,22,15,2,2,46.805358,46.805358,20.375,20.375,0,1,pending,,,,
R00553,G0263,sameFloor,口腔科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0263.jpg,all-route-sheets/sheet-017.jpg,7,true,23,6,1,1,24.762152,24.762152,20.375,20.375,0,0,pending,,,,
R00554,G0264,sameFloor,口腔科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0264.jpg,all-route-sheets/sheet-017.jpg,8,true,28,13,4,4,38.564709,38.564709,20.375,20.375,0,0,pending,,,,
R00555,G0263,sameFloor,口腔科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0263.jpg,all-route-sheets/sheet-017.jpg,7,true,23,6,1,1,24.762152,24.762152,20.375,20.375,0,0,pending,,,,
R00556,G0265,sameFloor,口腔科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0265.jpg,all-route-sheets/sheet-017.jpg,9,true,27,13,2,2,37.554915,37.554915,20.375,20.375,0,1,pending,,,,
R00557,G0266,sameFloor,口腔科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0266.jpg,all-route-sheets/sheet-017.jpg,10,false,4,4,0,0,12.563651,12.563651,21.181,21.181,0,0,pending,,,,
R00558,G0248,sameFloor,泌尿科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0248.jpg,all-route-sheets/sheet-016.jpg,8,false,3,3,0,0,11.136615,11.136615,20.378,20.378,0,0,pending,,,,
R00559,G0255,sameFloor,泌尿科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0255.jpg,all-route-sheets/sheet-016.jpg,15,false,15,15,1,1,39.60745,39.60745,20.378,20.378,0,0,pending,,,,
R00560,G0261,sameFloor,泌尿科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0261.jpg,all-route-sheets/sheet-017.jpg,5,true,30,15,2,2,40.165218,40.165218,20.375,20.375,0,0,pending,,,,
R00561,G0267,sameFloor,泌尿科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0267.jpg,all-route-sheets/sheet-017.jpg,11,false,4,4,0,0,9.995139,9.995139,21.0,21.0,0,0,pending,,,,
R00562,G0268,sameFloor,泌尿科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0268.jpg,all-route-sheets/sheet-017.jpg,12,true,27,13,0,0,53.109319,53.109319,20.197,20.197,0,2,pending,,,,
R00563,G0269,sameFloor,泌尿科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0269.jpg,all-route-sheets/sheet-017.jpg,13,false,4,4,2,2,12.172389,12.172389,20.375,20.375,0,0,pending,,,,
R00564,G0268,sameFloor,泌尿科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0268.jpg,all-route-sheets/sheet-017.jpg,12,true,27,13,0,0,53.109319,53.109319,20.197,20.197,0,2,pending,,,,
R00565,G0270,sameFloor,泌尿科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0270.jpg,all-route-sheets/sheet-017.jpg,14,false,8,8,2,2,8.423413,8.423413,20.772,20.772,0,0,pending,,,,
R00566,G0271,sameFloor,泌尿科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0271.jpg,all-route-sheets/sheet-017.jpg,15,false,15,15,1,1,39.120314,39.120314,20.378,20.378,0,0,pending,,,,
R00567,G0249,sameFloor,皮肤科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0249.jpg,all-route-sheets/sheet-016.jpg,9,false,7,7,0,0,15.521554,15.521554,20.375,20.375,0,0,pending,,,,
R00568,G0256,sameFloor,皮肤科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0256.jpg,all-route-sheets/sheet-016.jpg,16,false,13,13,1,1,46.230703,46.230703,20.375,20.375,0,1,pending,,,,
R00569,G0262,sameFloor,皮肤科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0262.jpg,all-route-sheets/sheet-017.jpg,6,true,22,15,2,2,46.805358,46.805358,20.375,20.375,0,1,pending,,,,
R00570,G0267,sameFloor,皮肤科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0267.jpg,all-route-sheets/sheet-017.jpg,11,false,4,4,0,0,9.995139,9.995139,21.0,21.0,0,0,pending,,,,
R00571,G0272,sameFloor,皮肤科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0272.jpg,all-route-sheets/sheet-017.jpg,16,true,26,13,1,1,59.552581,59.552581,20.375,20.375,0,2,pending,,,,
R00572,G0273,sameFloor,皮肤科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0273.jpg,all-route-sheets/sheet-018.jpg,1,false,2,2,0,0,21.374895,21.374895,21.0,21.0,0,0,pending,,,,
R00573,G0272,sameFloor,皮肤科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0272.jpg,all-route-sheets/sheet-017.jpg,16,true,26,13,1,1,59.552581,59.552581,20.375,20.375,0,2,pending,,,,
R00574,G0274,sameFloor,皮肤科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0274.jpg,all-route-sheets/sheet-018.jpg,2,false,2,2,0,0,14.392668,14.392668,21.0,21.0,0,0,pending,,,,
R00575,G0275,sameFloor,皮肤科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0275.jpg,all-route-sheets/sheet-018.jpg,3,false,13,13,1,1,45.743566,45.743566,20.375,20.375,0,1,pending,,,,
R00576,G0250,sameFloor,眼科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0250.jpg,all-route-sheets/sheet-016.jpg,10,true,27,6,1,1,47.275077,47.275077,20.378,20.378,0,0,pending,,,,
R00577,G0257,sameFloor,眼科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0257.jpg,all-route-sheets/sheet-017.jpg,1,false,5,5,1,1,18.373491,18.373491,20.984,20.984,0,0,pending,,,,
R00578,G0263,sameFloor,眼科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0263.jpg,all-route-sheets/sheet-017.jpg,7,true,23,6,1,1,24.762152,24.762152,20.375,20.375,0,0,pending,,,,
R00579,G0268,sameFloor,眼科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0268.jpg,all-route-sheets/sheet-017.jpg,12,true,27,13,0,0,53.109319,53.109319,20.197,20.197,0,2,pending,,,,
R00580,G0272,sameFloor,眼科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0272.jpg,all-route-sheets/sheet-017.jpg,16,true,26,13,1,1,59.552581,59.552581,20.375,20.375,0,2,pending,,,,
R00581,G0276,sameFloor,眼科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0276.jpg,all-route-sheets/sheet-018.jpg,4,true,22,11,3,3,51.398282,51.398282,20.375,20.375,0,0,pending,,,,
R00582,G0277,sameFloor,眼科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0277.jpg,all-route-sheets/sheet-018.jpg,5,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00583,G0278,sameFloor,眼科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0278.jpg,all-route-sheets/sheet-018.jpg,6,true,27,13,0,0,50.399713,50.399713,20.197,20.197,0,4,pending,,,,
R00584,G0279,sameFloor,眼科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0279.jpg,all-route-sheets/sheet-018.jpg,7,false,4,4,1,1,17.871055,17.871055,20.984,20.984,0,0,pending,,,,
R00585,G0251,sameFloor,碎石室|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0251.jpg,all-route-sheets/sheet-016.jpg,11,false,11,11,1,1,22.448618,22.448618,20.378,20.378,0,2,pending,,,,
R00586,G0258,sameFloor,碎石室|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0258.jpg,all-route-sheets/sheet-017.jpg,2,true,14,12,3,3,37.999632,37.999632,20.375,20.375,0,0,pending,,,,
R00587,G0264,sameFloor,碎石室|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0264.jpg,all-route-sheets/sheet-017.jpg,8,true,28,13,4,4,38.564709,38.564709,20.375,20.375,0,0,pending,,,,
R00588,G0269,sameFloor,碎石室|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0269.jpg,all-route-sheets/sheet-017.jpg,13,false,4,4,2,2,12.172389,12.172389,20.375,20.375,0,0,pending,,,,
R00589,G0273,sameFloor,碎石室|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0273.jpg,all-route-sheets/sheet-018.jpg,1,false,2,2,0,0,21.374895,21.374895,21.0,21.0,0,0,pending,,,,
R00590,G0276,sameFloor,碎石室|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0276.jpg,all-route-sheets/sheet-018.jpg,4,true,22,11,3,3,51.398282,51.398282,20.375,20.375,0,0,pending,,,,
R00591,G0276,sameFloor,碎石室|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0276.jpg,all-route-sheets/sheet-018.jpg,4,true,22,11,3,3,51.398282,51.398282,20.375,20.375,0,0,pending,,,,
R00592,G0280,sameFloor,碎石室|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0280.jpg,all-route-sheets/sheet-018.jpg,8,false,2,2,0,0,6.982226,6.982226,21.0,21.0,0,0,pending,,,,
R00593,G0281,sameFloor,碎石室|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0281.jpg,all-route-sheets/sheet-018.jpg,9,true,14,12,3,3,37.512496,37.512496,20.375,20.375,0,0,pending,,,,
R00594,G0250,sameFloor,耳鼻喉科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0250.jpg,all-route-sheets/sheet-016.jpg,10,true,27,6,1,1,47.275077,47.275077,20.378,20.378,0,0,pending,,,,
R00595,G0257,sameFloor,耳鼻喉科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0257.jpg,all-route-sheets/sheet-017.jpg,1,false,5,5,1,1,18.373491,18.373491,20.984,20.984,0,0,pending,,,,
R00596,G0263,sameFloor,耳鼻喉科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0263.jpg,all-route-sheets/sheet-017.jpg,7,true,23,6,1,1,24.762152,24.762152,20.375,20.375,0,0,pending,,,,
R00597,G0268,sameFloor,耳鼻喉科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0268.jpg,all-route-sheets/sheet-017.jpg,12,true,27,13,0,0,53.109319,53.109319,20.197,20.197,0,2,pending,,,,
R00598,G0272,sameFloor,耳鼻喉科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0272.jpg,all-route-sheets/sheet-017.jpg,16,true,26,13,1,1,59.552581,59.552581,20.375,20.375,0,2,pending,,,,
R00599,G0277,sameFloor,耳鼻喉科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0277.jpg,all-route-sheets/sheet-018.jpg,5,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00600,G0276,sameFloor,耳鼻喉科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0276.jpg,all-route-sheets/sheet-018.jpg,4,true,22,11,3,3,51.398282,51.398282,20.375,20.375,0,0,pending,,,,
R00601,G0278,sameFloor,耳鼻喉科门诊|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0278.jpg,all-route-sheets/sheet-018.jpg,6,true,27,13,0,0,50.399713,50.399713,20.197,20.197,0,4,pending,,,,
R00602,G0279,sameFloor,耳鼻喉科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0279.jpg,all-route-sheets/sheet-018.jpg,7,false,4,4,1,1,17.871055,17.871055,20.984,20.984,0,0,pending,,,,
R00603,G0252,sameFloor,肛肠科门诊|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0252.jpg,all-route-sheets/sheet-016.jpg,12,false,5,5,1,1,17.530487,17.530487,20.378,20.378,0,0,pending,,,,
R00604,G0259,sameFloor,肛肠科门诊|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0259.jpg,all-route-sheets/sheet-017.jpg,3,true,13,12,1,1,36.989838,36.989838,20.375,20.375,0,1,pending,,,,
R00605,G0265,sameFloor,肛肠科门诊|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0265.jpg,all-route-sheets/sheet-017.jpg,9,true,27,13,2,2,37.554915,37.554915,20.375,20.375,0,1,pending,,,,
R00606,G0270,sameFloor,肛肠科门诊|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0270.jpg,all-route-sheets/sheet-017.jpg,14,false,8,8,2,2,8.423413,8.423413,20.772,20.772,0,0,pending,,,,
R00607,G0274,sameFloor,肛肠科门诊|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0274.jpg,all-route-sheets/sheet-018.jpg,2,false,2,2,0,0,14.392668,14.392668,21.0,21.0,0,0,pending,,,,
R00608,G0278,sameFloor,肛肠科门诊|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0278.jpg,all-route-sheets/sheet-018.jpg,6,true,27,13,0,0,50.399713,50.399713,20.197,20.197,0,4,pending,,,,
R00609,G0280,sameFloor,肛肠科门诊|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0280.jpg,all-route-sheets/sheet-018.jpg,8,false,2,2,0,0,6.982226,6.982226,21.0,21.0,0,0,pending,,,,
R00610,G0278,sameFloor,肛肠科门诊|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0278.jpg,all-route-sheets/sheet-018.jpg,6,true,27,13,0,0,50.399713,50.399713,20.197,20.197,0,4,pending,,,,
R00611,G0282,sameFloor,肛肠科门诊|||血液透析科,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0282.jpg,all-route-sheets/sheet-018.jpg,10,true,13,12,1,1,36.502702,36.502702,20.375,20.375,0,1,pending,,,,
R00612,G0253,sameFloor,血液透析科|||产科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0253.jpg,all-route-sheets/sheet-016.jpg,13,false,7,7,1,1,33.462248,33.462248,20.378,20.378,0,0,pending,,,,
R00613,G0283,sameFloor,血液透析科|||内镜诊疗中心,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0283.jpg,all-route-sheets/sheet-018.jpg,11,false,1,1,0,0,0.0,0.0,0.0,0.0,0,0,pending,,,,
R00614,G0266,sameFloor,血液透析科|||口腔科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0266.jpg,all-route-sheets/sheet-017.jpg,10,false,4,4,0,0,12.563651,12.563651,21.181,21.181,0,0,pending,,,,
R00615,G0271,sameFloor,血液透析科|||泌尿科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0271.jpg,all-route-sheets/sheet-017.jpg,15,false,15,15,1,1,39.120314,39.120314,20.378,20.378,0,0,pending,,,,
R00616,G0275,sameFloor,血液透析科|||皮肤科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0275.jpg,all-route-sheets/sheet-018.jpg,3,false,13,13,1,1,45.743566,45.743566,20.375,20.375,0,1,pending,,,,
R00617,G0279,sameFloor,血液透析科|||眼科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0279.jpg,all-route-sheets/sheet-018.jpg,7,false,4,4,1,1,17.871055,17.871055,20.984,20.984,0,0,pending,,,,
R00618,G0281,sameFloor,血液透析科|||碎石室,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0281.jpg,all-route-sheets/sheet-018.jpg,9,true,14,12,3,3,37.512496,37.512496,20.375,20.375,0,0,pending,,,,
R00619,G0279,sameFloor,血液透析科|||耳鼻喉科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0279.jpg,all-route-sheets/sheet-018.jpg,7,false,4,4,1,1,17.871055,17.871055,20.984,20.984,0,0,pending,,,,
R00620,G0282,sameFloor,血液透析科|||肛肠科门诊,3楼,/assets/floor-maps/3F.jpg,all-route-cards/route-0282.jpg,all-route-sheets/sheet-018.jpg,10,true,13,12,1,1,36.502702,36.502702,20.375,20.375,0,1,pending,,,,
R00621,G0284,floorNav,病理科|||S1|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0284.jpg,all-route-sheets/sheet-018.jpg,12,false,2,2,0,0,3.07352,3.07352,21.0,21.0,0,0,pending,,,,
R00622,G0284,floorNav,病理科|||S1|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0284.jpg,all-route-sheets/sheet-018.jpg,12,false,2,2,0,0,3.07352,3.07352,21.0,21.0,0,0,pending,,,,
R00623,G0285,floorNav,病理科|||S2|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0285.jpg,all-route-sheets/sheet-018.jpg,13,false,5,5,0,0,16.995347,16.995347,20.397,20.397,0,0,pending,,,,
R00624,G0285,floorNav,病理科|||S2|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0285.jpg,all-route-sheets/sheet-018.jpg,13,false,5,5,0,0,16.995347,16.995347,20.397,20.397,0,0,pending,,,,
R00625,G0286,floorNav,病理科|||S3|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0286.jpg,all-route-sheets/sheet-018.jpg,14,false,6,6,1,1,16.03859,16.03859,20.397,20.397,0,0,pending,,,,
R00626,G0286,floorNav,病理科|||S3|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0286.jpg,all-route-sheets/sheet-018.jpg,14,false,6,6,1,1,16.03859,16.03859,20.397,20.397,0,0,pending,,,,
R00627,G0287,floorNav,病理科|||S4|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0287.jpg,all-route-sheets/sheet-018.jpg,15,true,49,7,2,2,36.076611,36.076611,20.984,20.984,0,0,pending,,,,
R00628,G0287,floorNav,病理科|||S4|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0287.jpg,all-route-sheets/sheet-018.jpg,15,true,49,7,2,2,36.076611,36.076611,20.984,20.984,0,0,pending,,,,
R00629,G0288,floorNav,病理科|||S5|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0288.jpg,all-route-sheets/sheet-018.jpg,16,true,26,7,2,2,36.974959,36.974959,20.772,20.772,0,0,pending,,,,
R00630,G0288,floorNav,病理科|||S5|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0288.jpg,all-route-sheets/sheet-018.jpg,16,true,26,7,2,2,36.974959,36.974959,20.772,20.772,0,0,pending,,,,
R00631,G0289,floorNav,病理科|||S6|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0289.jpg,all-route-sheets/sheet-019.jpg,1,true,26,12,1,1,70.008167,70.008167,20.375,20.375,0,1,pending,,,,
R00632,G0289,floorNav,病理科|||S6|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0289.jpg,all-route-sheets/sheet-019.jpg,1,true,26,12,1,1,70.008167,70.008167,20.375,20.375,0,1,pending,,,,
R00633,G0290,floorNav,病理科|||S7|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0290.jpg,all-route-sheets/sheet-019.jpg,2,true,27,20,3,3,93.20682,93.20682,20.575,20.575,0,1,pending,,,,
R00634,G0290,floorNav,病理科|||S7|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0290.jpg,all-route-sheets/sheet-019.jpg,2,true,27,20,3,3,93.20682,93.20682,20.575,20.575,0,1,pending,,,,
R00635,G0291,floorNav,输血科|||S1|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0291.jpg,all-route-sheets/sheet-019.jpg,3,false,2,2,0,0,17.85733,17.85733,21.0,21.0,0,0,pending,,,,
R00636,G0291,floorNav,输血科|||S1|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0291.jpg,all-route-sheets/sheet-019.jpg,3,false,2,2,0,0,17.85733,17.85733,21.0,21.0,0,0,pending,,,,
R00637,G0292,floorNav,输血科|||S2|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0292.jpg,all-route-sheets/sheet-019.jpg,4,false,2,2,0,0,5.218026,5.218026,20.984,20.984,0,0,pending,,,,
R00638,G0292,floorNav,输血科|||S2|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0292.jpg,all-route-sheets/sheet-019.jpg,4,false,2,2,0,0,5.218026,5.218026,20.984,20.984,0,0,pending,,,,
R00639,G0293,floorNav,输血科|||S3|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0293.jpg,all-route-sheets/sheet-019.jpg,5,false,2,2,0,0,5.615988,5.615988,21.0,21.0,0,0,pending,,,,
R00640,G0293,floorNav,输血科|||S3|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0293.jpg,all-route-sheets/sheet-019.jpg,5,false,2,2,0,0,5.615988,5.615988,21.0,21.0,0,0,pending,,,,
R00641,G0294,floorNav,输血科|||S4|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0294.jpg,all-route-sheets/sheet-019.jpg,6,true,57,9,2,2,21.257187,21.257187,20.394,20.394,0,0,pending,,,,
R00642,G0294,floorNav,输血科|||S4|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0294.jpg,all-route-sheets/sheet-019.jpg,6,true,57,9,2,2,21.257187,21.257187,20.394,20.394,0,0,pending,,,,
R00643,G0295,floorNav,输血科|||S5|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0295.jpg,all-route-sheets/sheet-019.jpg,7,true,39,9,2,2,22.155535,22.155535,20.394,20.394,0,0,pending,,,,
R00644,G0295,floorNav,输血科|||S5|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0295.jpg,all-route-sheets/sheet-019.jpg,7,true,39,9,2,2,22.155535,22.155535,20.394,20.394,0,0,pending,,,,
R00645,G0296,floorNav,输血科|||S6|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0296.jpg,all-route-sheets/sheet-019.jpg,8,true,31,12,2,2,55.482489,55.482489,20.375,20.375,0,0,pending,,,,
R00646,G0296,floorNav,输血科|||S6|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0296.jpg,all-route-sheets/sheet-019.jpg,8,true,31,12,2,2,55.482489,55.482489,20.375,20.375,0,0,pending,,,,
R00647,G0297,floorNav,输血科|||S7|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0297.jpg,all-route-sheets/sheet-019.jpg,9,true,29,18,5,5,78.701835,78.701835,20.375,20.375,0,0,pending,,,,
R00648,G0297,floorNav,输血科|||S7|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0297.jpg,all-route-sheets/sheet-019.jpg,9,true,29,18,5,5,78.701835,78.701835,20.375,20.375,0,0,pending,,,,
R00649,G0284,floorNav,重症医学科|||S1|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0284.jpg,all-route-sheets/sheet-018.jpg,12,false,2,2,0,0,3.07352,3.07352,21.0,21.0,0,0,pending,,,,
R00650,G0284,floorNav,重症医学科|||S1|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0284.jpg,all-route-sheets/sheet-018.jpg,12,false,2,2,0,0,3.07352,3.07352,21.0,21.0,0,0,pending,,,,
R00651,G0285,floorNav,重症医学科|||S2|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0285.jpg,all-route-sheets/sheet-018.jpg,13,false,5,5,0,0,16.995347,16.995347,20.397,20.397,0,0,pending,,,,
R00652,G0285,floorNav,重症医学科|||S2|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0285.jpg,all-route-sheets/sheet-018.jpg,13,false,5,5,0,0,16.995347,16.995347,20.397,20.397,0,0,pending,,,,
R00653,G0286,floorNav,重症医学科|||S3|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0286.jpg,all-route-sheets/sheet-018.jpg,14,false,6,6,1,1,16.03859,16.03859,20.397,20.397,0,0,pending,,,,
R00654,G0286,floorNav,重症医学科|||S3|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0286.jpg,all-route-sheets/sheet-018.jpg,14,false,6,6,1,1,16.03859,16.03859,20.397,20.397,0,0,pending,,,,
R00655,G0287,floorNav,重症医学科|||S4|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0287.jpg,all-route-sheets/sheet-018.jpg,15,true,49,7,2,2,36.076611,36.076611,20.984,20.984,0,0,pending,,,,
R00656,G0287,floorNav,重症医学科|||S4|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0287.jpg,all-route-sheets/sheet-018.jpg,15,true,49,7,2,2,36.076611,36.076611,20.984,20.984,0,0,pending,,,,
R00657,G0288,floorNav,重症医学科|||S5|||fromElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0288.jpg,all-route-sheets/sheet-018.jpg,16,true,26,7,2,2,36.974959,36.974959,20.772,20.772,0,0,pending,,,,
R00658,G0288,floorNav,重症医学科|||S5|||toElevator,4楼,/assets/floor-maps/4F.jpg,all-route-cards/route-0288.jpg,all-route-sheets/sheet-018.jpg,16,true,26,7,2,2,36.974959,36.974959,20.772,20.772,0,0,pending,,,,
